	3.673237888949577e+00

 322	1.474850715250126e-02
	3.679249952020483e+00

 323	1.479850715250126e-02
	3.685234772150046e+00

 324	1.484850715250126e-02
	3.691192472786379e+00

 325	1.489850715250126e-02
	3.697123176818208e+00

 326	1.494850715250126e-02
	3.703027006577404e+00

 327	1.499850715250126e-02
	3.708904083841500e+00

 328	1.504850715250126e-02
	3.714754529836215e+00

 329	1.509850715250126e-02
	3.720578465237946e+00

 330	1.514850715250126e-02
	3.726376010176259e+00

 331	1.519850715250126e-02
	3.732147284236368e+00

 332	1.524850715250126e-02
	3.737892406461599e+00

 333	1.529850715250126e-02
	3.743611495355851e+00

 334	1.534850715250126e-02
	3.749304668886035e+00

 335	1.539850715250126e-02
	3.754972044484508e+00

 336	1.544850715250125e-02
	3.760613739051499e+00

 337	1.549850715250125e-02
	3.766229868957515e+00

 338	1.554850715250125e-02
	3.771820550045744e+00

 339	1.559850715250125e-02
	3.777385897634447e+00

 340	1.564850715250125e-02
	3.782926026519331e+00

 341	1.569850715250126e-02
	3.788441050975925e+00

 342	1.574850715250126e-02
	3.793931084761926e+00

 343	1.579850715250126e-02
	3.799396241119557e+00

 344	1.584850715250126e-02
	3.804836632777894e+00

 345	1.589850715250126e-02
	3.810252371955197e+00

 346	1.594850715250126e-02
	3.815643570361220e+00

 347	1.599850715250126e-02
	3.821010339199519e+00

 348	1.604850715250127e-02
	3.826352789169746e+00

 349	1.609850715250127e-02
	3.831671030469929e+00

 350	1.614850715250127e-02
	3.836965172798746e+00

 351	1.619850715250127e-02
	3.842235325357791e+00

 352	1.624850715250127e-02
	3.847481596853821e+00

 353	1.629850715250127e-02
	3.852704095501005e+00

 354	1.634850715250127e-02
	3.857902929023150e+00

 355	1.639850715250128e-02
	3.863078204655926e+00

 356	1.644850715250128e-02
	3.868230029149080e+00

 357	1.649850715250128e-02
	3.873358508768630e+00

 358	1.654850715250128e-02
	3.878463749299066e+00

 359	1.659850715250128e-02
	3.883545856045529e+00

 360	1.664850715250128e-02
	3.888604933835981e+00

 361	1.669850715250128e-02
	3.893641087023370e+00

 362	1.674850715250129e-02
	3.898654419487777e+00

 363	1.679850715250129e-02
	3.903645034638568e+00

 364	1.684850715250129e-02
	3.908613035416519e+00

 365	1.689850715250129e-02
	3.913558524295944e+00

 366	1.694850715250129e-02
	3.918481603286803e+00

 367	1.699850715250129e-02
	3.923382373936816e+00

 368	1.704850715250129e-02
	3.928260937333549e+00

 369	1.709850715250130e-02
	3.933117394106498e+00

 370	1.714850715250130e-02
	3.937951844429175e+00

 371	1.719850715250130e-02
	3.942764388021165e+00

 372	1.724850715250130e-02
	3.947555124150186e+00

 373	1.729850715250130e-02
	3.952324151634134e+00

 374	1.734850715250130e-02
	3.957071568843126e+00

 375	1.739850715250130e-02
	3.961797473701527e+00

 376	1.744850715250131e-02
	3.966501963689969e+00

 377	1.749850715250131e-02
	3.971185135847362e+00

 378	1.754850715250131e-02
	3.975847086772893e+00

 379	1.759850715250131e-02
	3.980487912628026e+00

 380	1.764850715250131e-02
	3.985107709138480e+00

 381	1.769850715250131e-02
	3.989706571596199e+00

 382	1.774850715250131e-02
	3.994284594861331e+00

 383	1.779850715250132e-02
	3.998841873364175e+00

 384	1.784850715250132e-02
	4.003378501107124e+00

 385	1.789850715250132e-02
	4.007894571666616e+00

 386	1.794850715250132e-02
	4.012390178195057e+00

 387	1.799850715250132e-02
	4.016865413422747e+00

 388	1.804850715250132e-02
	4.021320369659787e+00

 389	1.809850715250132e-02
	4.025755138797986e+00

 390	1.814850715250133e-02
	4.030169812312756e+00

 391	1.819850715250133e-02
	4.034564481264998e+00

 392	1.824850715250133e-02
	4.038939236302983e+00

 393	1.829850715250133e-02
	4.043294167664223e+00

 394	1.834850715250133e-02
	4.047629365177327e+00

 395	1.839850715250133e-02
	4.051944918263854e+00

 396	1.844850715250133e-02
	4.056240915940164e+00

 397	1.849850715250134e-02
	4.060517446819250e+00

 398	1.854850715250134e-02
	4.064774599112563e+00

 399	1.859850715250134e-02
	4.069012460631836e+00

 400	1.864850715250134e-02
	4.073231118790891e+00

 401	1.869850715250134e-02
	4.077430660607448e+00

 402	1.874850715250134e-02
	4.081611172704918e+00

 403	1.879850715250134e-02
	4.085772741314185e+00

 404	1.884850715250135e-02
	4.089915452275390e+00

 405	1.889850715250135e-02
	4.094039391039700e+00

 406	1.894850715250135e-02
	4.098144642671068e+00

 407	1.899850715250135e-02
	4.102231291847991e+00

 408	1.904850715250135e-02
	4.106299422865256e+00

 409	1.909850715250135e-02
	4.110349119635677e+00

 410	1.914850715250135e-02
	4.114380465691830e+00

 411	1.919850715250136e-02
	4.118393544187771e+00

 412	1.924850715250136e-02
	4.122388437900756e+00

 413	1.929850715250136e-02
	4.126365229232941e+00

 414	1.934850715250136e-02
	4.130324000213091e+00

 415	1.939850715250136e-02
	4.134264832498265e+00

 416	1.944850715250136e-02
	4.138187807375503e+00

 417	1.949850715250136e-02
	4.142093005763503e+00

 418	1.954850715250137e-02
	4.145980508214292e+00

 419	1.959850715250137e-02
	4.149850394914880e+00

 420	1.964850715250137e-02
	4.153702745688925e+00

 421	1.969850715250137e-02
	4.157537639998369e+00

 422	1.974850715250137e-02
	4.161355156945083e+00

 423	1.979850715250137e-02
	4.165155375272500e+00

 424	1.984850715250137e-02
	4.168938373367233e+00

 425	1.989850715250138e-02
	4.172704229260698e+00

 426	1.994850715250138e-02
	4.176453020630719e+00

 427	1.999850715250138e-02
	4.180184824803136e+00

 428	2.004850715250138e-02
	4.183899718753392e+00

 429	2.009850715250138e-02
	4.187597779108127e+00

 430	2.014850715250138e-02
	4.191279082146755e+00

 431	2.019850715250138e-02
	4.194943703803041e+00

 432	2.024850715250139e-02
	4.198591719666665e+00

 433	2.029850715250139e-02
	4.202223204984779e+00

 434	2.034850715250139e-02
	4.205838234663565e+00

 435	2.039850715250139e-02
	4.209436883269776e+00

 436	2.044850715250139e-02
	4.213019225032273e+00

 437	2.049850715250139e-02
	4.216585333843557e+00

 438	2.054850715250139e-02
	4.220135283261298e+00

 439	2.059850715250140e-02
	4.223669146509845e+00

 440	2.064850715250140e-02
	4.227186996481742e+00

 441	2.069850715250140e-02
	4.230688905739227e+00

 442	2.074850715250140e-02
	4.234174946515730e+00

 443	2.079850715250140e-02
	4.237645190717369e+00

 444	2.084850715250140e-02
	4.241099709924423e+00

 445	2.089850715250140e-02
	4.244538575392816e+00

 446	2.094850715250141e-02
	4.247961858055582e+00

 447	2.099850715250141e-02
	4.251369628524334e+00

 448	2.104850715250141e-02
	4.254761957090714e+00

 449	2.109850715250141e-02
	4.258138913727847e+00

 450	2.114850715250141e-02
	4.261500568091783e+00

 451	2.119850715250141e-02
	4.264846989522936e+00

 452	2.124850715250141e-02
	4.268178247047508e+00

 453	2.129850715250142e-02
	4.271494409378922e+00

 454	2.134850715250142e-02
	4.274795544919229e+00

 455	2.139850715250142e-02
	4.278081721760529e+00

 456	2.144850715250142e-02
	4.281353007686368e+00

 457	2.149850715250142e-02
	4.284609470173139e+00

 458	2.154850715250142e-02
	4.287851176391476e+00

 459	2.159850715250142e-02
	4.291078193207636e+00

 460	2.164850715250143e-02
	4.294290587184882e+00

 461	2.169850715250143e-02
	4.297488424584849e+00

 462	2.174850715250143e-02
	4.300671771368917e+00

 463	2.179850715250143e-02
	4.303840693199573e+00

 464	2.184850715250143e-02
	4.306995255441758e+00

 465	2.189850715250143e-02
	4.310135523164223e+00

 466	2.194850715250143e-02
	4.313261561140866e+00

 467	2.199850715250144e-02
	4.316373433852069e+00

 468	2.204850715250144e-02
	4.319471205486031e+00

 469	2.209850715250144e-02
	4.322554939940088e+00

 470	2.214850715250144e-02
	4.325624700822037e+00

 471	2.219850715250144e-02
	4.328680551451439e+00

 472	2.224850715250144e-02
	4.331722554860931e+00

 473	2.229850715250144e-02
	4.334750773797526e+00

 474	2.234850715250145e-02
	4.337765270723908e+00

 475	2.239850715250145e-02
	4.340766107819717e+00

 476	2.244850715250145e-02
	4.343753346982831e+00

 477	2.249850715250145e-02
	4.346727049830650e+00

 478	2.254850715250145e-02
	4.349687277701361e+00

 479	2.259850715250145e-02
	4.352634091655202e+00

 480	2.264850715250145e-02
	4.355567552475726e+00

 481	2.269850715250146e-02
	4.358487720671053e+00

 482	2.274850715250146e-02
	4.361394656475115e+00

 483	2.279850715250146e-02
	4.364288419848904e+00

 484	2.284850715250146e-02
	4.367169070481705e+00

 485	2.289850715250146e-02
	4.370036667792328e+00

 486	2.294850715250146e-02
	4.372891270930333e+00

 487	2.299850715250146e-02
	4.375732938777253e+00

 488	2.304850715250147e-02
	4.378561729947805e+00

 489	2.309850715250147e-02
	4.381377702791097e+00

 490	2.314850715250147e-02
	4.384180915391841e+00

 491	2.319850715250147e-02
	4.386971425571544e+00

 492	2.324850715250147e-02
	4.389749290889700e+00

 493	2.329850715250147e-02
	4.392514568644979e+00

 494	2.334850715250147e-02
	4.395267315876411e+00

 495	2.339850715250148e-02
	4.398007589364557e+00

 496	2.344850715250148e-02
	4.400735445632686e+00

 497	2.349850715250148e-02
	4.403450940947939e+00

 498	2.354850715250148e-02
	4.406154131322490e+00

 499	2.359850715250148e-02
	4.408845072514697e+00

 500	2.364850715250148e-02
	4.411523820030259e+00

 501	2.369850715250148e-02
	4.414190429123354e+00

 502	2.374850715250149e-02
	4.416844954797787e+00

 503	2.379850715250149e-02
	4.419487451808118e+00

 504	2.384850715250149e-02
	4.422117974660794e+00

 505	2.389850715250149e-02
	4.424736577615269e+00

 506	2.394850715250149e-02
	4.427343314685129e+00

 507	2.399850715250149e-02
	4.429938239639206e+00

 508	2.404850715250149e-02
	4.432521406002682e+00

 509	2.409850715250150e-02
	4.435092867058197e+00

 510	2.414850715250150e-02
	4.437652675846949e+00

 511	2.419850715250150e-02
	4.440200885169783e+00

 512	2.424850715250150e-02
	4.442737547588285e+00

 513	2.429850715250150e-02
	4.445262715425867e+00

 514	2.434850715250150e-02
